시설번호,시도명,시군구명,위도,경도,주소,출수압력
동부-대인-동부-440,광주광역시,동구,35.15366745,126.9307330497,광주광역시 동구 필문대로206번길 6-38,3.0
동부-대인-동부-441,광주광역시,동구,35.15541077,126.9275466818,광주광역시 동구 산수길 17,0.5
동부-대인-동부-442,광주광역시,동구,35.15488815,126.9275663129,광주광역시 동구 산수길 11-2,3.0
동부-대인-동부-476,광주광역시,동구,35.15340042,126.9282907897,광주광역시 동구 필문대로192번길 28-1,3.2
동부-대인-동부-477,광주광역시,동구,35.1546115629,126.9225987793,광주광역시 동구 경양로 303,3.2
동부-대인-동부-490,광주광역시,동구,35.15504074,126.9325480076,광주광역시 동구 무등로 481,3.3
동부-대인-동부-492,광주광역시,동구,35.154255024,126.9296091498,광주광역시 동구 경양로 369-4,3.3
동부-대인-동부-493,광주광역시,동구,35.1549876266,126.9229070416,광주광역시 동구 경양로305번길 4-3,3.0
동부-대인-동부-500,광주광역시,동구,35.15750885,126.929039,광주광역시 동구 무등로433번길 2,3.3
동부-대인-동부-508,광주광역시,동구,35.153697368,126.9263687,광주광역시 동구 경양로 340,3.3
동부-대인-동부-542,광주광역시,동구,35.14619064,126.9174226418,광주광역시 동구 서석로 34,3.3
동부-대인-동부-570,광주광역시,동구,35.1560112102,126.9312948533,광주광역시 동구 필문대로 164,3.0
동부-대인-동부-587,광주광역시,동구,35.153516914,126.928833,광주광역시 동구 필문대로192번길 24,3.0
동부-대인-동부-588,광주광역시,동구,35.1546121708,126.9228363,광주광역시 동구 경양로 305,3.0
동부-대인-동부-595,광주광역시,동구,35.1537075406,126.9264221,광주광역시 동구 경양로 342,3.0
동부-대인-동부-596,광주광역시,동구,35.1536456739,126.925929251,광주광역시 동구 동명로67번길 32-9,3.0
동부-대인-동부-597,광주광역시,동구,35.1537075406,126.9264277837,광주광역시 동구 경양로 342,3.0
동부-대인-동부-598,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-599,광주광역시,동구,35.1541939547,126.9244614,광주광역시 동구 동계로 27,3.0
동부-대인-동부-600,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-601,광주광역시,동구,35.1550196787,126.9241345715,광주광역시 동구 동계로 37,3.0
동부-대인-동부-602,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-603,광주광역시,동구,35.15585709,126.9239237578,광주광역시 동구 동계로 47,3.0
동부-대인-동부-604,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-605,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-606,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-607,광주광역시,동구,35.1555702127,126.9258548513,광주광역시 동구 동계로 38,3.0
동부-대인-동부-608,광주광역시,동구,35.15636826,126.9276428,광주광역시 동구 산수27번길 2-29,3.0
동부-대인-동부-611,광주광역시,동구,35.1553156446,126.9321192289,광주광역시 동구 필문대로 173,3.3
동부-대인-동부-620,광주광역시,동구,35.1531861449,126.9327010164,광주광역시 동구 필문대로205번길 11-35,3.3
동부-대인-동부-621,광주광역시,동구,35.1565488461,126.9322100675,광주광역시 동구 필문대로165번길 1-11,3.3
동부-대인-동부-628,광주광역시,동구,35.1544090345,126.9303411,광주광역시 동구 경양로 377-1,3.3
동부-대인-동부-629,광주광역시,동구,35.1582416201,126.9298701154,광주광역시 동구 무등로433번길 10-1,3.3
동부-대인-동부-630,광주광역시,동구,35.1487120437,126.9107361,광주광역시 동구 천변우로 359,3.0
동부-대인-동부-631,광주광역시,동구,35.1564480357,126.9302370207,광주광역시 동구 무등로 451,3.5
동부-용산-동부-36,광주광역시,동구,35.12088711,126.9311921,광주광역시 동구 천변좌로 712,3.3
동부-용산-동부-70,광주광역시,동구,35.12473611,126.9297252611,광주광역시 동구 천변좌로 668,3.3
동부-용산-동부-223,광주광역시,동구,35.1325115626,126.9368079685,광주광역시 동구 의재로 85,3.3
동부-용산-동부-273,광주광역시,동구,35.1323396619,126.9403438329,광주광역시 동구 의재로 117,3.3
동부-용산-동부-279,광주광역시,동구,35.119409005,126.9310876526,광주광역시 동구 화산로 339,3.3
동부-용산-동부-288,광주광역시,동구,35.1199244777,126.9315328341,광주광역시 동구 화산로 347,3.3
동부-용산-동부-289,광주광역시,동구,35.1323259372,126.9429142564,광주광역시 동구 운림길 87,3.3
동부-용산-동부-311,광주광역시,동구,35.1175418973,126.9339684189,광주광역시 동구 남문로 517,3.3
동부-용산-동부-251,광주광역시,동구,35.14151081,126.9178752897,광주광역시 동구 백서로 113,3.3
동부-용산-동부-252,광주광역시,동구,35.1422504017,126.9174316137,광주광역시 동구 천변우로 453,3.3
동부-용산-동부-254,광주광역시,동구,35.1433952787,126.918180496,광주광역시 동구 백서로125번길 17,3.3
동부-용산-동부-256,광주광역시,동구,35.14475711,126.9192654711,광주광역시 동구 문화전당로 23,3.3
동부-용산-동부-395,광주광역시,동구,35.1334850969,126.9514044795,광주광역시 동구 의재로 222,3.3
동부-용산-동부-396,광주광역시,동구,35.133957908,126.9555868,광주광역시 동구 증심사길 26,3.3
동부-용산-동부-397,광주광역시,동구,35.1340237271,126.9482955041,광주광역시 동구 의재로 193,3.3
동부-용산-동부-398,광주광역시,동구,35.13352415,126.9510165899,광주광역시 동구 의재로 216,3.3
동부-용산-동부-399,광주광역시,동구,35.1319582934,126.9445152127,광주광역시 동구 의재로 136번길25-1,3.3
동부-용산-동부-401,광주광역시,동구,35.1216639167,126.9308699623,광주광역시 동구 천변좌로 700,3.3
동부-용산-동부-407,광주광역시,동구,35.1180954,126.9307175,광주광역시 동구 화산로 328-6,3.3
동부-용산-동부-257,광주광역시,동구,35.1436280267,126.9198231099,광주광역시 동구 문화전당로 11,3.3
동부-용산-동부-459,광주광역시,동구,35.1044992349,126.9350140158,광주광역시 동구 녹동길 100,3.3
동부-용산-동부-264,광주광역시,동구,35.1449272506,126.9192386932,광주광역시 동구 문화전당로 27,3.3
동부-용산-동부-276,광주광역시,동구,35.12761271,126.9318048556,광주광역시 동구 남문로622번길 7-24,3.3
동부-용산-동부-462,광주광역시,동구,35.1171608,126.9215088,광주광역시 동구 화산로 235,3.3
동부-용산-동부-463,광주광역시,동구,35.1159065366,126.9157692881,광주광역시 동구 화산로 177,3.3
동부-용산-동부-464,광주광역시,동구,35.11460051,126.9218583,광주광역시 동구 화산로234번길 28,3.3
동부-용산-동부-278,광주광역시,동구,35.1208871862,126.9364583,광주광역시 동구 소태길 35-2,3.3
동부-용산-동부-318,광주광역시,동구,35.12116981,126.9351074,광주광역시 동구 소태길 23-12,3.3
동부-용산-동부-319,광주광역시,동구,35.1279842458,126.9332099843,광주광역시 동구 남문로634번길 16,3.3
동부-용산-동부-503,광주광역시,동구,35.1319993588,126.9456274134,광주광역시 동구 의재로136번길 37,3.3
동부-용산-동부-322,광주광역시,동구,35.1426633711,126.9179996,광주광역시 동구 백서로119번길 14,3.3
동부-용산-동부-327,광주광역시,동구,35.125519071,126.9363303124,광주광역시 동구 학소로62번길 14-13,3.3
동부-용산-동부-506,광주광역시,동구,35.08936281,126.9308398798,광주광역시 동구 육판서길 165,3.3
동부-용산-동부-340,광주광역시,동구,35.1315963879,126.9385210623,광주광역시 동구 의재로96번길 7,3.3
동부-용산-동부-507,광주광역시,동구,35.13080215,126.9489212,광주광역시 동구 동산길7번길 30,3.3
동부-용산-동부-511,광주광역시,동구,35.1066416218,126.9335479017,광주광역시 동구 녹동길 72,3.3
동부-용산-동부-512,광주광역시,동구,35.1335316345,126.9569603225,광주광역시 동구 증심사길30번길 15,3.3
동부-용산-동부-513,광주광역시,동구,35.1326131499,126.9585256399,광주광역시 동구 증심사길30번길 47,3.3
동부-용산-동부-516,광주광역시,동구,35.1270068461,126.9291524989,광주광역시 동구 천변좌로 650번길 8,3.3
동부-용산-동부-520,광주광역시,동구,35.1049383174,126.9272831809,광주광역시 동구 칠전길 70,3.3
동부-용산-동부-524,광주광역시,동구,35.0901887778,126.9505609824,광주광역시 동구 선교로 31,3.3
동부-용산-동부-525,광주광역시,동구,35.090297491,126.9297351,광주광역시 동구 육판서길 180-1,3.3
동부-용산-동부-526,광주광역시,동구,35.0927730336,126.9387741,광주광역시 동구 남계길 60-23,3.3
동부-용산-동부-527,광주광역시,동구,35.0940835858,126.9644984,광주광역시 동구 용연길 26-2,3.3
동부-용산-동부-549,광주광역시,동구,35.1349245507,126.9534105789,광주광역시 동구 성촌길11번길 1,3.3
동부-용산-동부-553,광주광역시,동구,35.13108826,126.9485016,광주광역시 동구 동산로7번길 25,3.3
동부-용산-동부-558,광주광역시,동구,35.09356781,126.939099632,광주광역시 동구 남계길 42-10,3.3
동부-용산-동부-562,광주광역시,동구,35.10523461,126.9377498,광주광역시 동구 월남동 157,3.3
동부-용산-동부-563,광주광역시,동구,35.12070061,126.9329865801,광주광역시 동구 남문로 555,3.3
동부-용산-동부-565,광주광역시,동구,35.1051265357,126.937139626,광주광역시 동구 남문로 377,3.3
동부-용산-동부-566,광주광역시,동구,35.10243571,126.9388513816,광주광역시 동구 남문로 341,3.3
동부-용산-동부-583,광주광역시,동구,35.1180970352,126.930715006,광주광역시 동구 화산로 328-6,3.3
동부-용산-동부-589,광주광역시,동구,35.1121769089,126.932393276,광주광역시 동구 화산로350번길 102,3.3
동부-용산-동부-591,광주광역시,동구,35.1179565599,126.9254767997,광주광역시 동구 용산3길 10,3.3
동부-용산-동부-592,광주광역시,동구,35.11752951,126.9250911,광주광역시 동구 용산동376-4,3.3
동부-용산-동부-593,광주광역시,동구,35.11820311,126.9234512,광주광역시 동구 용산동393-5,3.3
동부-용산-동부-594,광주광역시,동구,35.11892271,126.9243843,광주광역시 동구 용산동392,3.3
동부-용산-동부-616,광주광역시,동구,35.1204575961,126.9303564687,광주광역시 동구 천변좌로 714-11,3.3
동부-용산-동부-618,광주광역시,동구,35.0905520473,126.9524067399,광주광역시 동구 선교로 50,3.3
동부-용산-동부-620,광주광역시,동구,35.12224941,126.9320521,광주광역시 동구 남문로 567,3.3
동부-용산-동부-621,광주광역시,동구,35.11876991,126.9330825999,광주광역시 동구 남문로 535,3.3
동부-용산-동부-622,광주광역시,동구,35.0891562606,126.9481910359,광주광역시 동구 선교로 3,3.3
동부-용산-동부-624,광주광역시,동구,35.12390471,126.9321258,광주광역시 동구 남문로,3.3
동부-용산-동부-633,광주광역시,동구,35.1369654222,126.9522656287,광주광역시 동구 성촌길5번길 33-1,3.3
동부-용산-동부-3,광주광역시,동구,35.1427400228,126.9201836,광주광역시 동구 백서로137번길 2,3.3
동부-용산-동부-229,광주광역시,동구,35.1309310841,126.9403098601,광주광역시 동구 태봉길13번길 13,3.3
동부-용산-동부-371,광주광역시,동구,35.13088121,126.9483332001,광주광역시 동구 동산길 29,3.3
동부-용산-동부-372,광주광역시,동구,35.1303170522,126.9489403525,광주광역시 동구 동산길 37,3.3
동부-용산-동부-387,광주광역시,동구,35.1294188254,126.9400803,광주광역시 동구 태봉길 32,3.3
동부-용산-동부-255,광주광역시,동구,35.143238823,126.9174314,광주광역시 동구 백서로119번길 20-9,3.3
동부-용산-동부-388,광주광역시,동구,35.09331291,126.9397160937,광주광역시 동구 남계길 46,3.3
동부-용산-동부-389,광주광역시,동구,35.0916124931,126.9388972995,광주광역시 동구 남계길 68-1,3.3
동부-용산-동부-261,광주광역시,동구,35.1433605826,126.919671938,광주광역시 동구 백서로137번길 10-1,3.3
동부-용산-동부-263,광주광역시,동구,35.1450659198,126.9205883,광주광역시 동구 문화전당로26번길 10,3.3
동부-용산-동부-404,광주광역시,동구,35.1256087885,126.9341958128,광주광역시 동구 학소로 65,3.3
동부-용산-동부-272,광주광역시,동구,35.1294154344,126.9328534,광주광역시 동구 학소로 108-1,3.3
동부-용산-동부-274,광주광역시,동구,35.1281353756,126.9346450363,광주광역시 동구 학소로86번길 8-6,3.3
동부-용산-동부-275,광주광역시,동구,35.12540311,126.931939057,광주광역시 동구 남문로 610-1,3.3
동부-용산-동부-405,광주광역시,동구,35.1282558302,126.933216126,광주광역시 동구 학소로 95,3.3
동부-용산-동부-409,광주광역시,동구,35.12946331,126.9340117757,광주광역시 동구 학소로106번길 9,3.3
동부-용산-동부-284,광주광역시,동구,35.14470041,126.9197166847,광주광역시 동구 문화전당로26번길 2,3.3
동부-용산-동부-295,광주광역시,동구,35.1292238795,126.9301499815,광주광역시 동구 남문로 654-1,3.3
동부-용산-동부-308,광주광역시,동구,35.1266701526,126.9358915538,광주광역시 동구 학소로62번길 7,3.3
동부-용산-동부-309,광주광역시,동구,35.1196942645,126.9337964228,광주광역시 동구 남문로 544,3.3
동부-용산-동부-310,광주광역시,동구,35.12734591,126.9328973782,광주광역시 동구 남문로622번길 17-7,3.3
