시설번호,시도명,시군구명,위도,경도,주소,상세위치,출수압력
서부-상무-서부-547,광주광역시,서구,35.1533933971,126.8410956574,광주광역시 서구 상무공원로 101,양립지원 정문,3.3
서부-상무-서부-548,광주광역시,서구,35.1533933971,126.8410956574,광주광역시 서구 상무공원로 101,시민공원남서측,3.3
서부-상무-서부-574,광주광역시,서구,35.15555811,126.8431865525,광주광역시 서구 상무공원로 126,호반상가 앞,3.3
서부-상무-서부-575,광주광역시,서구,35.1555820978,126.8431865525,광주광역시 서구 상무공원로 126,서구 선거관리위원회,3.3
서부-상무-서부-576,광주광역시,서구,35.15799411,126.8449239182,광주광역시 서구 내방로 52,현대아파트,3.3
서부-상무-서부-577,광주광역시,서구,35.1579513027,126.8449239182,광주광역시 서구 내방로 52,현대아파트-구.소각장삼거리,3.3
서부-상무-서부-578,광주광역시,서구,35.1579513027,126.8449239182,광주광역시 서구 내방로 52,현대아파트 101동 뒤,3.3
서부-상무-서부-579,광주광역시,서구,35.1579513027,126.8449239182,광주광역시 서구 내방로 52,현대아파트 103동 뒤,3.3
서부-상무-서부-580,광주광역시,서구,35.1579513027,126.8449239182,광주광역시 서구 내방로 52,현대아파트 상가앞,3.3
서부-상무-서부-581,광주광역시,서구,35.1593093322,126.8465431,광주광역시 서구 시청서편로4번길 7-1,상무막창숯불구이앞,3.0
서부-상무-서부-582,광주광역시,서구,35.160205623,126.8468546634,광주광역시 서구 시청서편로12번길 11,상무현대정비,3.3
서부-상무-서부-583,광주광역시,서구,35.1601884357,126.8465923754,광주광역시 서구 천변좌하로 292,느티나무어린이공원 암뽕순대국밥 앞,3.0
서부-상무-서부-584,광주광역시,서구,35.1602682808,126.8476351,광주광역시 서구 천변좌하로 302,만도자동차 앞,3.3
서부-상무-서부-585,광주광역시,서구,35.159571738,126.847960332,광주광역시 서구 시청서편로4번길 19-8,상무생복집 앞,3.0
서부-상무-서부-586,광주광역시,서구,35.1582927658,126.8477894088,광주광역시 서구 치평로 124,파스쿠치 앞,3.3
서부-상무-서부-587,광주광역시,서구,35.1577156389,126.8476564741,광주광역시 서구 치평로 116,놀부보쌈 앞 상무대로 인도,3.5
서부-상무-서부-588,광주광역시,서구,35.1582927658,126.8477894088,광주광역시 서구 치평로 124,k-1오피스텔,3.5
서부-상무-서부-589,광주광역시,서구,35.157285532,126.8476736292,광주광역시 서구 치평로 112,k-1오피스텔세블일레븐앞,3.5
서부-상무-서부-590,광주광역시,서구,35.157285532,126.8476736292,광주광역시 서구 치평로 112,k-1오피스텔 파리바게트 앞,3.5
서부-상무-서부-591,광주광역시,서구,35.1563516093,126.8477975244,광주광역시 서구 상무중앙로 103,휴먼빌딩 앞 상무중앙로,3.5
서부-상무-서부-592,광주광역시,서구,35.15591111,126.8477888615,광주광역시 서구 상무중앙로 101,차스타워,3.5
서부-상무-서부-638,광주광역시,서구,35.1577628673,126.8505490667,광주광역시 서구 상무연하로 106,상무지구대 건너편 인도,3.3
서부-상무-서부-639,광주광역시,서구,35.1582630753,126.8500011338,광주광역시 서구 상무중앙로 126,한국은행 앞 상무중앙로 인도,3.5
서부-상무-서부-642,광주광역시,서구,35.1582630753,126.8500011338,광주광역시 서구 상무중앙로 126,한국은행 뒤 광주시의회 건너편,3.3
서부-상무-서부-643,광주광역시,서구,35.1582630753,126.8500011338,광주광역시 서구 상무중앙로 126,한국은행 옆 야외음악당 건너편,3.3
서부-상무-서부-645,광주광역시,서구,35.1600994105,126.8514619252,광주광역시 서구 내방로 111,시의회주차장 교차로 앞,3.3
서부-상무-서부-646,광주광역시,서구,35.1600994105,126.8514619252,광주광역시 서구 내방로 111,광주시의회 뒤편,3.3
서부-상무-서부-647,광주광역시,서구,35.1583777435,126.8504510285,광주광역시 서구 상무연하로 112,비즈타워 앞 시청 건너편,3.3
서부-상무-서부-648,광주광역시,서구,35.1583777435,126.8504510285,광주광역시 서구 상무연하로 112,비즈타워 앞 평화공원쪽,3.5
서부-상무-서부-666,광주광역시,서구,35.15435811,126.8527486146,광주광역시 서구 상무번영로 49-1,카르마모텔 앞,3.3
서부-상무-서부-668,광주광역시,서구,35.1542875797,126.852233492,광주광역시 서구 시청로 64,영무예다음 앞 평화공원쪽,3.5
서부-상무-서부-669,광주광역시,서구,35.1549822359,126.8527341247,광주광역시 서구 상무번영로 57,드림타워 투썸플레이스 옆,3.5
서부-상무-서부-670,광주광역시,서구,35.1548562695,126.8523256418,광주광역시 서구 시청로 72,현대해상 광주사옥 앞,3.5
서부-상무-서부-671,광주광역시,서구,35.1559262072,126.8523454392,광주광역시 서구 시청로 84,한국감정원 주차장 입구,3.3
서부-상무-서부-672,광주광역시,서구,35.1567502829,126.8523150852,광주광역시 서구 시청로 92,유탑오피스텔 앞 평화공원쪽,3.3
서부-상무-서부-673,광주광역시,서구,35.1573230886,126.8523085623,광주광역시 서구 시청로 98,광역시선거관리위원회 앞 평화공원쪽,3.3
서부-상무-서부-674,광주광역시,서구,35.157916004,126.8523097955,광주광역시 서구 상무번영로 85,가정법원 입구옆(로잔티움파크 건너편),3.3
서부-상무-서부-675,광주광역시,서구,35.15793511,126.8523097955,광주광역시 서구 상무번영로 85,가정법원 평화공원쪽,3.3
서부-상무-서부-676,광주광역시,서구,35.15857811,126.8523612032,광주광역시 서구 시청로 106,광주지방법원 등기국 코너,3.3
서부-상무-서부-677,광주광역시,서구,35.1585606284,126.8523612032,광주광역시 서구 시청로 106,광주지방법원 등기국 시청 건너편,3.3
서부-상무-서부-678,광주광역시,서구,35.1584673015,126.8538179319,광주광역시 서구 상무번영로 98,서부교육지원청 앞 시청 건너편,3.3
서부-상무-서부-679,광주광역시,서구,35.1598017535,126.8566005164,광주광역시 서구 운천로 306,동명중학교 건너편(광주시청쪽),3.3
서부-상무-서부-680,광주광역시,서구,35.1581124559,126.8546581897,광주광역시 서구 운천로 287,KBS방송국(광주시청쪽),3.3
서부-상무-서부-681,광주광역시,서구,35.1581124559,126.8546581897,광주광역시 서구 운천로 287,KBS방송국(518공원쪽),4.5
서부-상무-서부-682,광주광역시,서구,35.1581124559,126.8546581897,광주광역시 서구 운천로 287,KBS방송국뒤쪽 코너(518공원쪽),4.5
서부-상무-서부-683,광주광역시,서구,35.156714688,126.8543326248,광주광역시 서구 운천로 273,,3.3
서부-상무-서부-684,광주광역시,서구,35.1567293432,126.8535543417,광주광역시 서구 시청로96번길 12,골든빌오피스텔 앞 코너,3.3
서부-상무-서부-685,광주광역시,서구,35.156714688,126.8543326248,광주광역시 서구 운천로 273,,4.5
서부-상무-서부-686,광주광역시,서구,35.1549681263,126.8544094903,광주광역시 서구 운천로 253,상무초밥 앞,4.5
서부-상무-서부-687,광주광역시,서구,35.1550159863,126.8538834807,광주광역시 서구 상무시민로 136,도쿄스테이크 앞,3.5
서부-상무-서부-688,광주광역시,서구,35.1542187273,126.8544021551,광주광역시 서구 시청로60번길 21-6,메가박스 뒤(518공원쪽),4.5
서부-상무-서부-689,광주광역시,서구,35.1537516236,126.8538531,광주광역시 서구 시청로20번길 20,오징어나라 앞,3.5
서부-상무-서부-691,광주광역시,서구,35.1531898258,126.854477629,광주광역시 서구 운천로 231,미르치과 앞(518공원쪽),4.5
서부-상무-서부-752,광주광역시,서구,35.16111915,126.8522996154,광주광역시 서구 계수로 15,통계청 앞,3.3
서부-상무-서부-753,광주광역시,서구,35.16111915,126.8522996154,광주광역시 서구 계수로 15,경찰기동대 앞,3.3
서부-상무-서부-754,광주광역시,서구,35.1609308127,126.8552508111,광주광역시 서구 계수로 41,전남지방우정청 앞,3.3
서부-상무-서부-936,광주광역시,서구,35.1578995458,126.8397150758,광주광역시 서구 내방로 2,S오일치평주유소 뒤 코너,3.3
서부-상무-서부-941,광주광역시,서구,35.1573940714,126.8384990091,광주광역시 서구 천변좌하로 206,JS덴트칼라 코너,3.3
서부-상무-서부-942,광주광역시,서구,35.1539594256,126.8379461863,광주광역시 서구 상무누리로 123,컨벤션주차장 코너,3.3
서부-상무-서부-974,광주광역시,서구,35.16704311,126.8542973462,광주광역시 서구 유덕로6번길 30,당산나무 옆,2.5
서부-상무-서부-975,광주광역시,서구,35.1651109574,126.8518260112,광주광역시 서구 유덕로 24,유덕동주민센터앞,2.5
서부-상무-서부-978,광주광역시,서구,35.1575410741,126.8536761406,광주광역시 서구 시청로96번길 15,로잔티움파크 오피스텔 앞,3.3
서부-상무-서부-1052,광주광역시,서구,35.1655758744,126.8525620182,광주광역시 서구 유덕로28번길 16-2,유촌마을복지회관 앞,3.3
서부-상무-서부-439,광주광역시,서구,35.14732811,126.8534111,광주광역시 서구 마륵복개로 149,투썸 앞 인도,3.3
서부-상무-서부-535,광주광역시,서구,35.1467770575,126.8404804808,광주광역시 서구 상무누리로 30,김대중컨벤션 앞 인도,3.3
서부-상무-서부-536,광주광역시,서구,35.1467770575,126.8404804808,광주광역시 서구 상무누리로 30,김대중컨벤션 앞 인도,3.3
서부-상무-서부-537,광주광역시,서구,35.14679111,126.8404804808,광주광역시 서구 상무누리로 30,김대중컨벤션 앞 인도,3.3
서부-상무-서부-539,광주광역시,서구,35.1493919791,126.8396500015,광주광역시 서구 상무평화로 13,5.18자유공원 앞 인도,3.3
서부-상무-서부-540,광주광역시,서구,35.1493919791,126.8396500015,광주광역시 서구 상무평화로 13,5.18교육관 앞 인도,3.3
서부-상무-서부-541,광주광역시,서구,35.1507091365,126.8393778847,광주광역시 서구 상무누리로 90,상무골프연습장 앞 인도,3.3
서부-상무-서부-549,광주광역시,서구,35.1507091365,126.8393778847,광주광역시 서구 상무누리로 90,공동구사령실 정문 건너편,3.3
서부-상무-서부-550,광주광역시,서구,35.15077911,126.8420869328,광주광역시 서구 상무공원로 71,일가정양립지원본부 건너편,3.3
서부-상무-서부-551,광주광역시,서구,35.1489295963,126.8427563958,광주광역시 서구 상무공원로 51,금호4차 406동 앞 인도,3.3
서부-상무-서부-552,광주광역시,서구,35.1498287085,126.8398699487,광주광역시 서구 상무누리로 78,5.18자유공원 입석 앞 인도,3.3
서부-상무-서부-553,광주광역시,서구,35.1493919791,126.8396500015,광주광역시 서구 상무평화로 13,5.18자유공원 주차장 앞 인도,3.3
서부-상무-서부-554,광주광역시,서구,35.1467770575,126.8404804808,광주광역시 서구 상무누리로 30,김대중컨벤션센터 남문측 인도,3.3
서부-상무-서부-555,광주광역시,서구,35.1470795381,126.8428133978,광주광역시 서구 상무공원로 33,우미아파트 105동 앞 인도,3.3
서부-상무-서부-556,광주광역시,서구,35.1474756132,126.8437326992,광주광역시 서구 상무공원로 32,해오리어린이공원 앞 인도,3.3
서부-상무-서부-557,광주광역시,서구,35.147733786,126.8447323822,광주광역시 서구 상무평화로 64,라인동산 108동 앞 인도,3.3
서부-상무-서부-558,광주광역시,서구,35.147733786,126.8447323822,광주광역시 서구 상무평화로 64,라인동산 107동 앞 인도,3.3
서부-상무-서부-559,광주광역시,서구,35.147733786,126.8447323822,광주광역시 서구 상무평화로 64,라인동산 105동 앞 인도,3.3
서부-상무-서부-560,광주광역시,서구,35.1474756132,126.8437326992,광주광역시 서구 상무공원로 32,전남고 정문 앞 인도,3.3
서부-상무-서부-610,광주광역시,서구,35.14783811,126.8490541,광주광역시 서구 상무중앙로 10,상무역사 입구 앞 인도,3.3
서부-상무-서부-611,광주광역시,서구,35.14824611,126.8495693097,광주광역시 서구 상무평화로 97-1,메트로모텔 주차장 앞 인도,3.3
서부-상무-서부-612,광주광역시,서구,35.14835211,126.8501631,광주광역시 서구 상무평화로 103,에스모텔 앞 인도,3.3
서부-상무-서부-613,광주광역시,서구,35.14917411,126.8499331,광주광역시 서구 상무연하로 11,해뜰날포장마차 앞 인도,3.3
서부-상무-서부-614,광주광역시,서구,35.14996111,126.8499361,광주광역시 서구 상무연하로 19,한국관 앞 인도,3.3
서부-상무-서부-615,광주광역시,서구,35.14949111,126.8492741,광주광역시 서구 상무중앙로28번길 7,천송한정식 앞 인도,3.3
서부-상무-서부-616,광주광역시,서구,35.14914111,126.8489111,광주광역시 서구 상무중앙로28번길 4,골드사우나 건너편 인도,3.3
서부-상무-서부-617,광주광역시,서구,35.15014611,126.8488471,광주광역시 서구 상무중앙로 36,SPAO 우측 인도,3.3
서부-상무-서부-618,광주광역시,서구,35.15048211,126.8499311,광주광역시 서구 상무중앙로38번길 11,공감 초밥 앞 인도,3.3
서부-상무-서부-619,광주광역시,서구,35.1512622072,126.8499341,광주광역시 서구 상무연하로 33,아웃백 건너편 세븐일레븐 옆,3.3
서부-상무-서부-620,광주광역시,서구,35.15127411,126.8489111,광주광역시 서구 상무자유로 134,해지스 우측 도로변 인도,3.3
서부-상무-서부-621,광주광역시,서구,35.15196111,126.8494811,광주광역시 서구 상무자유로 139,농협 상무지점 앞 인도,3.3
서부-상무-서부-622,광주광역시,서구,35.15200411,126.8499331,광주광역시 서구 상무연하로 41,아웃백스테이크 주차장 입구 앞,3.3
서부-상무-서부-623,광주광역시,서구,35.15272911,126.8498570107,광주광역시 서구 상무연하로 49,람바다 입구 앞 인도,3.3
서부-상무-서부-624,광주광역시,서구,35.15266611,126.8489091,광주광역시 서구 상무중앙로 64,상지파크 건너편 인도,3.3
